date;age;sex;vrs_cases
2016-09-19;4;Female;2
2016-09-20;0;Female;7
2016-09-20;0;Male;7
2016-09-20;1;Female;3
2016-09-20;1;Male;5
2016-09-20;2;Female;1
2016-09-20;2;Male;1
2016-09-21;0;Female;4
2016-09-21;0;Male;21
2016-09-21;1;Male;1
2016-09-21;2;Female;1
2016-09-21;2;Male;1
2016-09-21;3;Female;1
2016-09-22;0;Female;10
2016-09-22;0;Male;23
2016-09-22;1;Female;5
2016-09-22;1;Male;3
2016-09-22;2;Female;1
2016-09-22;4;Female;1
2016-09-23;0;Female;7
2016-09-23;0;Male;25
2016-09-23;1;Female;4
2016-09-23;1;Male;7
2016-09-23;2;Male;2
2016-09-23;3;Male;1
2016-09-23;4;Female;1
2016-09-23;4;Male;1
2016-09-24;0;Female;2
2016-09-24;0;Male;6
2016-09-24;1;Female;1
2016-09-24;1;Male;1
2016-09-24;2;Male;1
2016-09-24;3;Female;1
2016-09-24;3;Male;1
2016-09-25;0;Female;1
2016-09-25;0;Male;1
2016-09-25;1;Male;2
2016-09-25;2;Male;2
2016-09-25;3;Male;1
2016-09-25;4;Male;2
2016-09-26;0;Female;17
2016-09-26;0;Male;24
2016-09-26;1;Female;3
2016-09-26;1;Male;6
2016-09-26;2;Female;1
2016-09-26;2;Male;3
2016-09-26;3;Female;1
2016-09-26;3;Male;1
2016-09-27;0;Female;25
2016-09-27;0;Male;27
2016-09-27;1;Female;4
2016-09-27;1;Male;7
2016-09-27;2;Female;1
2016-09-27;2;Male;1
2016-09-27;3;Male;1
2016-09-27;4;Female;2
2016-09-27;4;Male;2
2016-09-28;0;Female;23
2016-09-28;0;Male;21
2016-09-28;1;Female;4
2016-09-28;1;Male;4
2016-09-28;3;Male;1
2016-09-28;4;Male;1
2016-09-29;0;Female;6
2016-09-29;0;Male;26
2016-09-29;1;Female;6
2016-09-29;1;Male;5
2016-09-29;2;Female;1
2016-09-29;4;Male;1
2016-09-30;0;Female;12
2016-09-30;0;Male;22
2016-09-30;1;Female;5
2016-09-30;1;Male;9
2016-09-30;2;Female;1
2016-09-30;3;Male;1
2016-10-01;0;Female;2
2016-10-01;0;Male;4
2016-10-01;1;Female;1
2016-10-01;1;Male;1
2016-10-01;2;Female;2
2016-10-01;3;Female;1
2016-10-01;4;Male;1
2016-10-02;0;Female;1
2016-10-02;0;Male;5
2016-10-02;1;Female;2
2016-10-03;0;Female;16
2016-10-03;0;Male;39
2016-10-03;1;Female;3
2016-10-03;1;Male;9
2016-10-03;2;Female;2
2016-10-03;2;Male;3
2016-10-04;0;Female;19
2016-10-04;0;Male;30
2016-10-04;1;Female;1
2016-10-04;1;Male;9
2016-10-04;2;Male;1
2016-10-04;3;Female;2
2016-10-05;0;Female;17
2016-10-05;0;Male;25
2016-10-05;1;Female;2
2016-10-05;1;Male;5
2016-10-05;2;Female;2
2016-10-05;2;Male;1
2016-10-05;3;Female;1
2016-10-05;4;Male;1
2016-10-06;0;Female;15
2016-10-06;0;Male;17
2016-10-06;1;Female;4
2016-10-06;1;Male;12
2016-10-06;2;Male;2
2016-10-06;3;Female;1
2016-10-07;0;Female;12
2016-10-07;0;Male;23
2016-10-07;1;Female;5
2016-10-07;1;Male;4
2016-10-07;2;Female;1
2016-10-07;2;Male;3
2016-10-07;3;Male;1
2016-10-08;0;Female;3
2016-10-08;0;Male;5
2016-10-08;1;Male;1
2016-10-08;2;Male;2
2016-10-09;0;Female;1
2016-10-09;0;Male;3
2016-10-09;1;Female;1
2016-10-09;2;Male;1
2016-10-09;3;Male;2
2016-10-10;0;Female;14
2016-10-10;0;Male;39
2016-10-10;1;Female;6
2016-10-10;1;Male;13
2016-10-10;2;Female;3
2016-10-10;2;Male;1
2016-10-10;3;Male;2
2016-10-10;4;Male;1
2016-10-11;0;Female;13
2016-10-11;0;Male;32
2016-10-11;1;Female;5
2016-10-11;1;Male;4
2016-10-11;2;Female;1
2016-10-11;3;Male;1
2016-10-11;4;Male;1
2016-10-12;0;Female;1
2016-10-12;0;Male;6
2016-10-12;2;Female;1
2016-10-13;0;Female;18
2016-10-13;0;Male;31
2016-10-13;1;Female;3
2016-10-13;1;Male;7
2016-10-13;2;Female;2
2016-10-13;2;Male;1
2016-10-14;0;Female;28
2016-10-14;0;Male;28
2016-10-14;1;Female;5
2016-10-14;1;Male;15
2016-10-14;2;Male;2
2016-10-14;3;Male;1
2016-10-15;0;Female;1
2016-10-15;0;Male;1
2016-10-15;1;Female;1
2016-10-15;1;Male;2
2016-10-15;2;Male;1
2016-10-16;0;Female;1
2016-10-16;1;Female;1
2016-10-16;1;Male;2
2016-10-16;2;Female;1
2016-10-16;3;Male;1
2016-10-17;0;Female;14
2016-10-17;0;Male;35
2016-10-17;1;Female;8
2016-10-17;1;Male;11
2016-10-17;2;Female;2
2016-10-17;2;Male;5
2016-10-17;3;Female;1
2016-10-17;4;Male;1
2016-10-18;0;Female;18
2016-10-18;0;Male;38
2016-10-18;1;Female;5
2016-10-18;1;Male;15
2016-10-18;2;Male;3
2016-10-19;0;Female;16
2016-10-19;0;Male;28
2016-10-19;1;Female;7
2016-10-19;1;Male;3
2016-10-19;3;Female;3
2016-10-20;0;Female;18
2016-10-20;0;Male;30
2016-10-20;1;Female;9
2016-10-20;1;Male;5
2016-10-21;0;Female;28
2016-10-21;0;Male;30
2016-10-21;1;Female;8
2016-10-21;1;Male;6
2016-10-21;2;Female;1
2016-10-21;3;Male;1
2016-10-22;0;Female;1
2016-10-22;0;Male;1
2016-10-22;1;Male;4
2016-10-23;0;Female;1
2016-10-23;0;Male;3
2016-10-23;1;Male;3
2016-10-23;3;Female;1
2016-10-24;0;Female;24
2016-10-24;0;Male;42
2016-10-24;1;Female;11
2016-10-24;1;Male;5
2016-10-24;2;Female;4
2016-10-24;3;Female;1
2016-10-24;4;Female;1
2016-10-24;4;Male;1
2016-10-25;0;Female;26
2016-10-25;0;Male;37
2016-10-25;1;Female;4
2016-10-25;1;Male;8
2016-10-25;2;Male;1
2016-10-25;3;Female;2
2016-10-25;4;Female;1
2016-10-26;0;Female;21
2016-10-26;0;Male;39
2016-10-26;1;Female;6
2016-10-26;1;Male;6
2016-10-26;2;Female;3
2016-10-26;2;Male;2
2016-10-26;3;Female;2
2016-10-26;3;Male;1
2016-10-27;0;Female;24
2016-10-27;0;Male;40
2016-10-27;1;Female;2
2016-10-27;1;Male;4
2016-10-27;4;Male;2
2016-10-28;0;Female;18
2016-10-28;0;Male;48
2016-10-28;1;Female;6
2016-10-28;1;Male;9
2016-10-28;2;Female;1
2016-10-28;2;Male;3
2016-10-28;3;Male;1
2016-10-28;4;Male;1
2016-10-29;0;Female;1
2016-10-29;0;Male;4
2016-10-29;1;Female;1
2016-10-29;2;Male;2
2016-10-30;0;Female;2
2016-10-30;0;Male;8
2016-10-30;1;Male;1
2016-10-30;2;Male;2
2016-10-30;4;Female;1
2016-10-31;0;Female;34
2016-10-31;0;Male;39
2016-10-31;1;Female;9
2016-10-31;1;Male;13
2016-10-31;2;Female;2
2016-10-31;2;Male;2
2016-10-31;3;Female;1
2016-11-01;0;Female;4
2016-11-01;0;Male;3
2016-11-01;1;Female;3
2016-11-01;3;Male;1
2016-11-02;0;Female;37
2016-11-02;0;Male;52
2016-11-02;1;Female;8
2016-11-02;1;Male;23
2016-11-02;2;Female;2
2016-11-02;2;Male;4
2016-11-02;3;Male;1
2016-11-03;0;Female;30
2016-11-03;0;Male;35
2016-11-03;1;Female;14
2016-11-03;1;Male;13
2016-11-03;2;Female;1
2016-11-03;2;Male;1
2016-11-03;4;Female;2
2016-11-04;0;Female;27
2016-11-04;0;Male;46
2016-11-04;1;Female;10
2016-11-04;1;Male;10
2016-11-04;2;Female;3
2016-11-04;2;Male;1
2016-11-04;3;Female;3
2016-11-05;0;Female;6
2016-11-05;0;Male;4
2016-11-05;1;Male;1
2016-11-05;2;Male;1
2016-11-06;0;Female;2
2016-11-06;0;Male;6
2016-11-06;1;Male;2
2016-11-06;3;Female;1
2016-11-07;0;Female;43
2016-11-07;0;Male;43
2016-11-07;1;Female;8
2016-11-07;1;Male;12
2016-11-07;2;Male;2
2016-11-07;3;Female;1
2016-11-07;3;Male;1
2016-11-08;0;Female;28
2016-11-08;0;Male;37
2016-11-08;1;Female;7
2016-11-08;1;Male;12
2016-11-08;2;Male;6
2016-11-09;0;Female;43
2016-11-09;0;Male;47
2016-11-09;1;Female;8
2016-11-09;1;Male;8
2016-11-09;2;Female;3
2016-11-09;2;Male;3
2016-11-09;3;Male;1
2016-11-10;0;Female;29
2016-11-10;0;Male;42
2016-11-10;1;Female;8
2016-11-10;1;Male;6
2016-11-10;2;Female;2
2016-11-10;3;Female;1
2016-11-10;4;Male;1
2016-11-11;0;Female;35
2016-11-11;0;Male;51
2016-11-11;1;Female;12
2016-11-11;1;Male;12
2016-11-11;2;Female;1
2016-11-11;2;Male;2
2016-11-11;3;Male;1
2016-11-12;0;Female;5
2016-11-12;0;Male;7
2016-11-12;1;Female;1
2016-11-12;1;Male;4
2016-11-12;2;Female;1
2016-11-12;2;Male;2
2016-11-13;0;Female;5
2016-11-13;0;Male;3
2016-11-13;1;Female;2
2016-11-13;1;Male;4
2016-11-13;2;Male;1
2016-11-13;4;Male;1
2016-11-14;0;Female;38
2016-11-14;0;Male;79
2016-11-14;1;Female;11
2016-11-14;1;Male;14
2016-11-14;2;Female;5
2016-11-14;2;Male;3
2016-11-14;3;Female;1
2016-11-14;3;Male;2
2016-11-15;0;Female;39
2016-11-15;0;Male;38
2016-11-15;1;Female;19
2016-11-15;1;Male;19
2016-11-15;2;Female;2
2016-11-15;2;Male;1
2016-11-15;3;Male;1
2016-11-15;4;Male;1
2016-11-16;0;Female;41
2016-11-16;0;Male;48
2016-11-16;1;Female;16
2016-11-16;1;Male;21
2016-11-16;2;Female;4
2016-11-16;2;Male;4
2016-11-17;0;Female;33
2016-11-17;0;Male;60
2016-11-17;1;Female;11
2016-11-17;1;Male;18
2016-11-17;2;Male;3
2016-11-17;3;Male;3
2016-11-17;4;Female;1
2016-11-18;0;Female;40
2016-11-18;0;Male;51
2016-11-18;1;Female;16
2016-11-18;1;Male;15
2016-11-18;2;Female;3
2016-11-18;2;Male;2
2016-11-18;3;Male;2
2016-11-18;4;Male;1
2016-11-19;0;Female;3
2016-11-19;0;Male;9
2016-11-19;1;Female;3
2016-11-19;1;Male;1
2016-11-19;2;Female;1
2016-11-20;0;Female;5
2016-11-20;0;Male;3
2016-11-20;1;Female;1
2016-11-20;2;Female;1
2016-11-20;3;Male;1
2016-11-21;0;Female;68
2016-11-21;0;Male;102
2016-11-21;1;Female;14
2016-11-21;1;Male;24
2016-11-21;2;Female;3
2016-11-21;2;Male;5
2016-11-21;3;Female;1
2016-11-21;3;Male;3
2016-11-21;4;Female;3
2016-11-21;4;Male;1
2016-11-22;0;Female;50
2016-11-22;0;Male;77
2016-11-22;1;Female;11
2016-11-22;1;Male;13
2016-11-22;3;Female;1
2016-11-23;0;Female;52
2016-11-23;0;Male;67
2016-11-23;1;Female;20
2016-11-23;1;Male;15
2016-11-23;2;Female;2
2016-11-23;2;Male;7
2016-11-23;3;Female;3
2016-11-23;3;Male;1
2016-11-23;4;Female;1
2016-11-24;0;Female;43
2016-11-24;0;Male;66
2016-11-24;1;Female;20
2016-11-24;1;Male;24
2016-11-24;2;Female;3
2016-11-24;2;Male;7
2016-11-25;0;Female;46
2016-11-25;0;Male;80
2016-11-25;1;Female;14
2016-11-25;1;Male;12
2016-11-25;2;Female;1
2016-11-25;2;Male;1
2016-11-25;4;Female;1
2016-11-26;0;Female;7
2016-11-26;0;Male;6
2016-11-26;1;Female;1
2016-11-26;1;Male;1
2016-11-26;2;Male;2
2016-11-27;0;Female;4
2016-11-27;0;Male;9
2016-11-27;1;Female;1
2016-11-27;1;Male;2
2016-11-27;2;Male;2
2016-11-27;4;Male;1
2016-11-28;0;Female;96
2016-11-28;0;Male;106
2016-11-28;1;Female;17
2016-11-28;1;Male;18
2016-11-28;2;Female;4
2016-11-28;2;Male;3
2016-11-28;3;Female;2
2016-11-28;3;Male;5
2016-11-28;4;Male;2
2016-11-29;0;Female;69
2016-11-29;0;Male;74
2016-11-29;1;Female;16
2016-11-29;1;Male;19
2016-11-29;2;Female;3
2016-11-29;2;Male;2
2016-11-29;3;Female;2
2016-11-29;4;Female;1
2016-11-30;0;Female;59
2016-11-30;0;Male;69
2016-11-30;1;Female;15
2016-11-30;1;Male;26
2016-11-30;2;Female;3
2016-11-30;2;Male;6
2016-11-30;3;Female;5
2016-12-01;0;Female;66
2016-12-01;0;Male;83
2016-12-01;1;Female;18
2016-12-01;1;Male;14
2016-12-01;2;Female;3
2016-12-01;2;Male;6
2016-12-01;3;Male;2
2016-12-02;0;Female;79
2016-12-02;0;Male;103
2016-12-02;1;Female;12
2016-12-02;1;Male;18
2016-12-02;2;Female;1
2016-12-02;2;Male;3
2016-12-02;4;Male;2
2016-12-03;0;Female;10
2016-12-03;0;Male;10
2016-12-03;1;Male;5
2016-12-03;2;Female;1
2016-12-03;2;Male;2
2016-12-03;3;Male;1
2016-12-04;0;Female;1
2016-12-04;0;Male;9
2016-12-04;1;Female;1
2016-12-04;1;Male;4
2016-12-04;2;Female;1
2016-12-04;2;Male;1
2016-12-05;0;Female;117
2016-12-05;0;Male;140
2016-12-05;1;Female;17
2016-12-05;1;Male;41
2016-12-05;2;Female;4
2016-12-05;2;Male;5
2016-12-05;3;Female;1
2016-12-05;3;Male;2
2016-12-05;4;Male;2
2016-12-06;0;Female;8
2016-12-06;0;Male;8
2016-12-06;1;Female;1
2016-12-06;1;Male;1
2016-12-06;2;Female;1
2016-12-06;2;Male;1
2016-12-06;4;Female;1
2016-12-07;0;Female;93
2016-12-07;0;Male;134
2016-12-07;1;Female;15
2016-12-07;1;Male;23
2016-12-07;2;Female;5
2016-12-07;2;Male;3
2016-12-07;3;Female;2
2016-12-07;3;Male;1
2016-12-08;0;Female;8
2016-12-08;0;Male;7
2016-12-08;1;Female;2
2016-12-08;1;Male;2
2016-12-08;2;Female;1
2016-12-08;3;Female;1
2016-12-08;3;Male;1
2016-12-08;4;Male;1
2016-12-09;0;Female;82
2016-12-09;0;Male;123
2016-12-09;1;Female;25
2016-12-09;1;Male;27
2016-12-09;2;Female;3
2016-12-09;2;Male;2
2016-12-09;3;Female;1
2016-12-09;3;Male;1
2016-12-09;4;Male;1
2016-12-10;0;Female;13
2016-12-10;0;Male;14
2016-12-10;1;Female;3
2016-12-10;1;Male;2
2016-12-10;2;Female;1
2016-12-10;3;Female;1
2016-12-11;0;Female;14
2016-12-11;0;Male;8
2016-12-11;1;Female;1
2016-12-11;2;Female;1
2016-12-12;0;Female;149
2016-12-12;0;Male;172
2016-12-12;1;Female;32
2016-12-12;1;Male;24
2016-12-12;2;Female;4
2016-12-12;2;Male;3
2016-12-12;3;Female;3
2016-12-13;0;Female;95
2016-12-13;0;Male;117
2016-12-13;1;Female;14
2016-12-13;1;Male;28
2016-12-13;2;Female;2
2016-12-13;2;Male;3
2016-12-13;3;Female;4
2016-12-13;3;Male;1
2016-12-13;4;Female;1
2016-12-13;4;Male;2
2016-12-14;0;Female;77
2016-12-14;0;Male;93
2016-12-14;1;Female;25
2016-12-14;1;Male;22
2016-12-14;2;Female;3
2016-12-14;2;Male;5
2016-12-14;3;Female;1
2016-12-14;3;Male;1
2016-12-14;4;Female;1
2016-12-14;4;Male;2
2016-12-15;0;Female;96
2016-12-15;0;Male;115
2016-12-15;1;Female;18
2016-12-15;1;Male;22
2016-12-15;2;Female;1
2016-12-15;2;Male;1
2016-12-15;3;Female;2
2016-12-15;3;Male;1
2016-12-16;0;Female;72
2016-12-16;0;Male;99
2016-12-16;1;Female;19
2016-12-16;1;Male;22
2016-12-16;2;Male;2
2016-12-16;3;Female;1
2016-12-16;3;Male;2
2016-12-17;0;Female;10
2016-12-17;0;Male;8
2016-12-17;1;Female;6
2016-12-17;1;Male;6
2016-12-17;2;Male;1
2016-12-18;0;Female;5
2016-12-18;0;Male;4
2016-12-18;1;Female;1
2016-12-18;1;Male;2
2016-12-18;2;Female;1
2016-12-18;2;Male;2
2016-12-19;0;Female;130
2016-12-19;0;Male;130
2016-12-19;1;Female;15
2016-12-19;1;Male;22
2016-12-19;2;Female;4
2016-12-19;2;Male;6
2016-12-19;3;Male;1
2016-12-19;4;Male;1
2016-12-20;0;Female;63
2016-12-20;0;Male;107
2016-12-20;1;Female;20
2016-12-20;1;Male;17
2016-12-20;2;Female;6
2016-12-20;2;Male;2
2016-12-21;0;Female;57
2016-12-21;0;Male;106
2016-12-21;1;Female;13
2016-12-21;1;Male;11
2016-12-21;2;Female;3
2016-12-21;2;Male;3
2016-12-21;3;Male;1
2016-12-22;0;Female;68
2016-12-22;0;Male;90
2016-12-22;1;Female;10
2016-12-22;1;Male;21
2016-12-22;2;Female;4
2016-12-22;2;Male;3
2016-12-22;4;Male;1
2016-12-23;0;Female;68
2016-12-23;0;Male;82
2016-12-23;1;Female;15
2016-12-23;1;Male;10
2016-12-23;2;Female;2
2016-12-23;2;Male;1
2016-12-23;3;Male;1
2016-12-24;0;Female;8
2016-12-24;0;Male;15
2016-12-24;1;Female;3
2016-12-24;2;Male;2
2016-12-24;4;Male;1
2016-12-25;0;Female;12
2016-12-25;0;Male;4
2016-12-25;1;Female;1
2016-12-25;3;Female;1
2016-12-26;0;Female;14
2016-12-26;0;Male;9
2016-12-26;1;Female;4
2016-12-26;1;Male;3
2016-12-26;2;Female;1
2016-12-26;2;Male;3
2016-12-26;3;Female;1
2016-12-26;3;Male;2
2016-12-27;0;Female;113
2016-12-27;0;Male;150
2016-12-27;1;Female;15
2016-12-27;1;Male;24
2016-12-27;2;Female;3
2016-12-27;2;Male;1
2016-12-27;3;Male;1
2016-12-28;0;Female;79
2016-12-28;0;Male;95
2016-12-28;1;Female;11
2016-12-28;1;Male;9
2016-12-28;3;Female;1
2016-12-28;3;Male;1
2016-12-28;4;Female;2
2016-12-29;0;Female;61
2016-12-29;0;Male;73
2016-12-29;1;Female;21
2016-12-29;1;Male;15
2016-12-29;2;Female;2
2016-12-29;2;Male;3
2016-12-29;3;Female;1
2016-12-30;0;Female;66
2016-12-30;0;Male;93
2016-12-30;1;Female;22
2016-12-30;1;Male;14
2016-12-30;2;Female;3
2016-12-30;2;Male;1
2016-12-30;4;Female;1
2016-12-31;0;Female;10
2016-12-31;0;Male;17
2016-12-31;2;Male;1
2016-12-31;4;Female;1
2017-01-01;0;Female;9
2017-01-01;0;Male;9
2017-01-01;1;Female;4
2017-01-01;1;Male;3
2017-01-02;0;Female;117
2017-01-02;0;Male;119
2017-01-02;1;Female;11
2017-01-02;1;Male;14
2017-01-02;2;Male;1
2017-01-02;4;Male;1
2017-01-03;0;Female;67
2017-01-03;0;Male;100
2017-01-03;1;Female;8
2017-01-03;1;Male;15
2017-01-03;2;Female;1
2017-01-03;2;Male;2
2017-01-03;3;Male;1
2017-01-03;4;Female;1
2017-01-04;0;Female;54
2017-01-04;0;Male;91
2017-01-04;1;Female;5
2017-01-04;1;Male;8
2017-01-04;2;Female;2
2017-01-04;2;Male;1
2017-01-04;4;Male;2
2017-01-05;0;Female;62
2017-01-05;0;Male;99
2017-01-05;1;Female;5
2017-01-05;1;Male;8
2017-01-05;2;Female;2
2017-01-05;2;Male;1
2017-01-05;3;Female;1
2017-01-06;0;Female;4
2017-01-06;0;Male;6
2017-01-06;1;Male;2
2017-01-06;2;Female;1
2017-01-07;0;Female;10
2017-01-07;0;Male;12
2017-01-07;1;Female;1
2017-01-07;1;Male;3
2017-01-07;2;Male;1
2017-01-07;4;Female;1
2017-01-08;0;Female;3
2017-01-08;0;Male;8
2017-01-09;0;Female;76
2017-01-09;0;Male;121
2017-01-09;1;Female;13
2017-01-09;1;Male;7
2017-01-09;2;Female;4
2017-01-10;0;Female;59
2017-01-10;0;Male;67
2017-01-10;1;Female;4
2017-01-10;1;Male;6
2017-01-11;0;Female;48
2017-01-11;0;Male;40
2017-01-11;1;Female;4
2017-01-11;1;Male;4
2017-01-11;2;Female;1
2017-01-11;2;Male;3
2017-01-12;0;Female;36
2017-01-12;0;Male;66
2017-01-12;1;Female;5
2017-01-12;1;Male;3
2017-01-12;2;Male;1
2017-01-13;0;Female;37
2017-01-13;0;Male;51
2017-01-13;1;Female;5
2017-01-13;1;Male;4
2017-01-13;2;Female;1
2017-01-13;4;Male;1
2017-01-14;0;Female;1
2017-01-14;0;Male;6
2017-01-14;1;Male;1
2017-01-14;2;Male;1
2017-01-14;3;Male;1
2017-01-15;0;Female;6
2017-01-15;0;Male;8
2017-01-15;1;Male;1
2017-01-15;2;Male;1
2017-01-16;0;Female;40
2017-01-16;0;Male;63
2017-01-16;1;Female;9
2017-01-16;1;Male;10
2017-01-16;2;Female;1
2017-01-16;2;Male;1
2017-01-16;3;Female;1
2017-01-16;3;Male;2
2017-01-17;0;Female;30
2017-01-17;0;Male;38
2017-01-17;1;Female;7
2017-01-17;1;Male;2
2017-01-17;2;Female;1
2017-01-17;2;Male;1
2017-01-17;3;Female;2
2017-01-17;3;Male;1
2017-01-18;0;Female;27
2017-01-18;0;Male;32
2017-01-18;1;Female;4
2017-01-18;1;Male;6
2017-01-18;2;Female;1
2017-01-18;2;Male;2
2017-01-18;3;Female;1
2017-01-18;3;Male;1
2017-01-19;0;Female;28
2017-01-19;0;Male;36
2017-01-19;1;Male;4
2017-01-19;2;Male;2
2017-01-19;3;Female;2
2017-01-19;4;Male;1
2017-01-20;0;Female;27
2017-01-20;0;Male;42
2017-01-20;1;Female;6
2017-01-20;1;Male;7
2017-01-20;2;Female;2
2017-01-20;2;Male;3
2017-01-21;0;Female;4
2017-01-21;0;Male;4
2017-01-21;1;Female;1
2017-01-22;0;Female;2
2017-01-22;0;Male;7
2017-01-23;0;Female;25
2017-01-23;0;Male;41
2017-01-23;1;Female;5
2017-01-23;1;Male;11
2017-01-23;2;Female;1
2017-01-23;2;Male;1
2017-01-24;0;Female;25
2017-01-24;0;Male;35
2017-01-24;1;Female;5
2017-01-24;1;Male;9
2017-01-24;2;Female;1
2017-01-24;3;Male;1
2017-01-25;0;Female;22
2017-01-25;0;Male;40
2017-01-25;1;Female;5
2017-01-25;1;Male;5
2017-01-25;2;Male;1
2017-01-25;4;Male;1
2017-01-26;0;Female;21
2017-01-26;0;Male;27
2017-01-26;1;Female;3
2017-01-26;1;Male;5
2017-01-26;2;Male;2
2017-01-26;3;Female;1
2017-01-26;4;Male;1
2017-01-27;0;Female;27
2017-01-27;0;Male;33
2017-01-27;1;Female;7
2017-01-27;1;Male;6
2017-01-28;0;Female;3
2017-01-28;0;Male;7
2017-01-28;1;Male;1
2017-01-28;2;Female;1
2017-01-28;2;Male;1
2017-01-29;0;Female;1
2017-01-29;0;Male;2
2017-01-29;1;Female;1
2017-01-29;3;Female;1
2017-01-30;0;Female;38
2017-01-30;0;Male;54
2017-01-30;1;Female;7
2017-01-30;1;Male;9
2017-01-30;2;Female;1
2017-01-30;2;Male;1
2017-01-30;3;Female;1
2017-01-30;3;Male;1
2017-01-31;0;Female;17
2017-01-31;0;Male;32
2017-01-31;1;Female;3
2017-01-31;1;Male;9
2017-01-31;3;Male;1
2017-02-01;0;Female;26
2017-02-01;0;Male;37
2017-02-01;1;Female;4
2017-02-01;1;Male;1
2017-02-01;2;Female;2
2017-02-01;2;Male;2
2017-02-01;3;Male;1
2017-02-02;0;Female;30
2017-02-02;0;Male;22
2017-02-02;1;Female;5
2017-02-02;1;Male;5
2017-02-02;2;Female;1
2017-02-02;2;Male;3
2017-02-02;4;Female;1
2017-02-02;4;Male;1
2017-02-03;0;Female;19
2017-02-03;0;Male;30
2017-02-03;1;Female;6
2017-02-03;1;Male;4
2017-02-03;2;Male;1
2017-02-03;4;Male;1
2017-02-04;0;Female;1
2017-02-04;0;Male;7
2017-02-04;1;Female;1
2017-02-04;1;Male;1
2017-02-04;2;Female;1
2017-02-05;0;Female;1
2017-02-05;0;Male;2
2017-02-05;4;Female;1
2017-02-06;0;Female;23
2017-02-06;0;Male;63
2017-02-06;1;Female;12
2017-02-06;1;Male;6
2017-02-06;2;Male;1
2017-02-07;0;Female;26
2017-02-07;0;Male;30
2017-02-07;1;Female;5
2017-02-07;1;Male;6
2017-02-07;3;Female;1
2017-02-07;3;Male;1
2017-02-08;0;Female;21
2017-02-08;0;Male;32
2017-02-08;1;Female;8
2017-02-08;1;Male;7
2017-02-08;2;Female;1
2017-02-08;2;Male;3
2017-02-08;3;Male;1
2017-02-08;4;Male;1
2017-02-09;0;Female;19
2017-02-09;0;Male;36
2017-02-09;1;Female;8
2017-02-09;1;Male;3
2017-02-09;2;Female;1
2017-02-09;2;Male;2
2017-02-09;3;Female;2
2017-02-10;0;Female;25
2017-02-10;0;Male;28
2017-02-10;1;Female;4
2017-02-10;1;Male;3
2017-02-10;2;Female;1
2017-02-10;3;Male;1
2017-02-11;0;Female;2
2017-02-11;0;Male;4
2017-02-11;1;Female;2
2017-02-11;1;Male;2
2017-02-11;2;Female;1
2017-02-11;3;Female;1
2017-02-12;0;Male;3
2017-02-12;1;Female;3
2017-02-12;1;Male;1
2017-02-12;3;Male;1
2017-02-13;0;Female;34
2017-02-13;0;Male;44
2017-02-13;1;Female;4
2017-02-13;1;Male;3
2017-02-13;2;Female;2
2017-02-13;2;Male;1
2017-02-13;3;Female;1
2017-02-14;0;Female;19
2017-02-14;0;Male;35
2017-02-14;1;Female;3
2017-02-14;1;Male;4
2017-02-14;2;Female;1
2017-02-14;4;Male;1
2017-02-15;0;Female;32
2017-02-15;0;Male;25
2017-02-15;1;Female;4
2017-02-15;1;Male;3
2017-02-15;2;Female;1
2017-02-15;2;Male;1
2017-02-15;4;Male;1
2017-02-16;0;Female;26
2017-02-16;0;Male;33
2017-02-16;1;Female;3
2017-02-16;1;Male;6
2017-02-16;2;Male;1
2017-02-16;3;Female;1
2017-02-17;0;Female;30
2017-02-17;0;Male;37
2017-02-17;1;Female;4
2017-02-17;1;Male;2
2017-02-17;2;Female;1
2017-02-17;3;Female;1
2017-02-18;0;Female;1
2017-02-18;0;Male;4
2017-02-18;1;Female;1
2017-02-18;1;Male;1
2017-02-19;0;Female;2
2017-02-19;0;Male;1
2017-02-19;1;Female;1
2017-02-19;1;Male;1
2017-02-19;2;Female;1
2017-02-19;2;Male;1
2017-02-19;4;Male;1
2017-02-20;0;Female;27
2017-02-20;0;Male;48
2017-02-20;1;Female;9
2017-02-20;1;Male;8
2017-02-20;2;Female;2
2017-02-20;2;Male;1
2017-02-20;3;Female;1
2017-02-20;4;Female;1
2017-02-20;4;Male;1
2017-02-21;0;Female;25
2017-02-21;0;Male;26
2017-02-21;1;Female;1
2017-02-21;1;Male;3
2017-02-21;2;Male;1
2017-02-21;3;Male;1
2017-02-21;4;Female;1
2017-02-22;0;Female;21
2017-02-22;0;Male;20
2017-02-22;1;Female;3
2017-02-22;1;Male;2
2017-02-22;2;Male;2
2017-02-22;4;Female;1
2017-02-23;0;Female;25
2017-02-23;0;Male;27
2017-02-23;1;Female;6
2017-02-23;1;Male;7
2017-02-23;2;Female;1
2017-02-23;2;Male;1
2017-02-24;0;Female;26
2017-02-24;0;Male;28
2017-02-24;1;Female;6
2017-02-24;1;Male;2
2017-02-24;2;Female;1
2017-02-24;2;Male;1
2017-02-24;3;Male;1
2017-02-24;4;Male;1
2017-02-25;0;Female;5
2017-02-25;0;Male;4
2017-02-25;1;Male;1
2017-02-25;2;Male;1
2017-02-26;0;Female;1
2017-02-26;0;Male;4
2017-02-27;0;Female;33
2017-02-27;0;Male;30
2017-02-27;1;Female;1
2017-02-27;1;Male;7
2017-02-27;3;Female;1
2017-02-28;0;Female;17
2017-02-28;0;Male;33
